en,zh_correct,zh_translate_tool1,zh_status_tool1,pinyin_trans_tool1,pinyin_meaning_tool1,g2pc_pos_tool1,g2pc_tones_tool1,g2pc_meaning_tool1,g2pm_tone_tool1
pradosh,,Pradosh,,"['P', 'r', 'a', 'd', 'o', 's', 'h']",,nr,"['p', 'r', 'a', 'd', 'o', 's', 'h']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pradosh']
pradum,,pradum,,"['p', 'r', 'a', 'd', 'u', 'm']",,nr,"['p', 'r', 'a', 'd', 'u', 'm']","[None, None, None, None, None, None]",['pradum']
pradumal,,幼虫,,"['you4', 'chong2']",['larva'],n,['you4 chong2'],['larva'],"['you4', 'chong2']"
pradynesh,,pradynesh,,"['p', 'r', 'a', 'd', 'y', 'n', 'e', 's', 'h']",,nr,"['p', 'r', 'a', 'd', 'y', 'n', 'e', 's', 'h']","[None, None, None, None, None, None, None, None, None]",['pradynesh']
pradyot,,Pradyot,,"['P', 'r', 'a', 'd', 'y', 'o', 't']",,nr,"['p', 'r', 'a', 'd', 'y', 'o', 't']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pradyot']
pradyoth,,Pradyoth,,"['P', 'r', 'a', 'd', 'y', 'o', 't', 'h']",,nr,"['p', 'r', 'a', 'd', 'y', 'o', 't', 'h']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pradyoth']
pradyun,,Pradyun,,"['P', 'r', 'a', 'd', 'y', 'u', 'n']",,nr,"['p', 'r', 'a', 'd', 'y', 'u', 'n']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pradyun']
pradyut,,Pradyut,,"['P', 'r', 'a', 'd', 'y', 'u', 't']",,nr,"['p', 'r', 'a', 'd', 'y', 'u', 't']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pradyut']
praffula,,普罗夫拉,,"['pu3', 'luo1', 'fu1', 'la1']",,nr,"['pu3', 'luo2', 'fu1', 'la1']","['general', 'surname Luo', 'husband', 'to pull']","['pu3', 'luo2', 'fu1', 'la1']"
prafula,,Prafula,,"['P', 'r', 'a', 'f', 'u', 'l', 'a']",,nr,"['p', 'r', 'a', 'f', 'u', 'l', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prafula']
pragalbh,,pragalbh,,"['p', 'r', 'a', 'g', 'a', 'l', 'b', 'h']",,nr,"['p', 'r', 'a', 'g', 'a', 'l', 'b', 'h']","[None, None, None, None, None, None, None, None]",['pragalbh']
pragatesh,,Pragatesh,,"['P', 'r', 'a', 'g', 'a', 't', 'e', 's', 'h']",,nr,"['p', 'r', 'a', 'g', 'a', 't', 'e', 's', 'h']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['pragatesh']
prakash,,普拉卡什,,"['pu3', 'la1', 'qia3', 'shi2']",,nr,"['pu3', 'la1', 'qia3', 'shen2']","['general', 'to pull', 'to block', 'what']","['pu3', 'la1', 'ka3', 'shi2']"
prakhit,,Prakhit,,"['P', 'r', 'a', 'k', 'h', 'i', 't']",,nr,"['p', 'r', 'a', 'k', 'h', 'i', 't']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prakhit']
prakiti,,Prakiti,,"['P', 'r', 'a', 'k', 'i', 't', 'i']",,nr,"['p', 'r', 'a', 'k', 'i', 't', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prakiti']
pranavi,,Pranavi,,"['P', 'r', 'a', 'n', 'a', 'v', 'i']",,nr,"['p', 'r', 'a', 'n', 'a', 'v', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pranavi']
praneel,,普雷纳尔,,"['pu3', 'lei2', 'na4', 'er3']",,nr,"['pu3', 'lei2', 'na4', 'er3']","['general', 'surname Lei', 'surname Na', 'thus']","['pu3', 'lei2', 'na4', 'er3']"
praneet,,praneet,,"['p', 'r', 'a', 'n', 'e', 'e', 't']",,nr,"['p', 'r', 'a', 'n', 'e', 'e', 't']","[None, None, None, None, None, None, None]",['praneet']
praneeth,,praneeth,,"['p', 'r', 'a', 'n', 'e', 'e', 't', 'h']",,nr,"['p', 'r', 'a', 'n', 'e', 'e', 't', 'h']","[None, None, None, None, None, None, None, None]",['praneeth']
pranesh,,Pranesh,,"['P', 'r', 'a', 'n', 'e', 's', 'h']",,nr,"['p', 'r', 'a', 'n', 'e', 's', 'h']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pranesh']
praneswar,,Praneswar,,"['P', 'r', 'a', 'n', 'e', 's', 'w', 'a', 'r']",,nr,"['p', 'r', 'a', 'n', 'e', 's', 'w', 'a', 'r']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['praneswar']
pranet,,pranet,,"['p', 'r', 'a', 'n', 'e', 't']",,nr,"['p', 'r', 'a', 'n', 'e', 't']","[None, None, None, None, None, None]",['pranet']
praney,,普雷尼,,"['pu3', 'lei2', 'ni2']",,nr,"['pu3', 'lei2', 'ni2']","['general', 'surname Lei', 'Buddhist nun']","['pu3', 'lei2', 'ni2']"
prangel,,prangel,,"['p', 'r', 'a', 'n', 'g', 'e', 'l']",,nr,"['p', 'r', 'a', 'n', 'g', 'e', 'l']","[None, None, None, None, None, None, None]",['prangel']
pranidhi,,Pranidhi,,"['P', 'r', 'a', 'n', 'i', 'd', 'h', 'i']",,nr,"['p', 'r', 'a', 'n', 'i', 'd', 'h', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pranidhi']
pranil,,Pranil,,"['P', 'r', 'a', 'n', 'i', 'l']",,nr,"['p', 'r', 'a', 'n', 'i', 'l']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pranil']
pranit,,pranit,,"['p', 'r', 'a', 'n', 'i', 't']",,nr,"['p', 'r', 'a', 'n', 'i', 't']","[None, None, None, None, None, None]",['pranit']
pranith,,pranith,,"['p', 'r', 'a', 'n', 'i', 't', 'h']",,nr,"['p', 'r', 'a', 'n', 'i', 't', 'h']","[None, None, None, None, None, None, None]",['pranith']
pranitha,,Pranitha,,"['P', 'r', 'a', 'n', 'i', 't', 'h', 'a']",,nr,"['p', 'r', 'a', 'n', 'i', 't', 'h', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pranitha']
pranja,,Pranja,,"['P', 'r', 'a', 'n', 'j', 'a']",,nr,"['p', 'r', 'a', 'n', 'j', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pranja']
pranjal,,普兰加尔,,"['pu3', 'lan2', 'jia1', 'er3']",,nr,"['pu3', 'lan2', 'jia1', 'er3']","['general', 'surname Lan', 'surname Jia', 'thus']","['pu3', 'lan2', 'jia1', 'er3']"
pranjan,,Pranjan,,"['P', 'r', 'a', 'n', 'j', 'a', 'n']",,nr,"['p', 'r', 'a', 'n', 'j', 'a', 'n']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pranjan']
pranjivan,,Pranjivan,,"['P', 'r', 'a', 'n', 'j', 'i', 'v', 'a', 'n']",,nr,"['p', 'r', 'a', 'n', 'j', 'i', 'v', 'a', 'n']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['pranjivan']
pranjul,,Pranjul,,"['P', 'r', 'a', 'n', 'j', 'u', 'l']",,nr,"['p', 'r', 'a', 'n', 'j', 'u', 'l']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pranjul']
prannoy,,Prannoy,,"['P', 'r', 'a', 'n', 'n', 'o', 'y']",,nr,"['p', 'r', 'a', 'n', 'n', 'o', 'y']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prannoy']
pranob,,普拉诺布,,"['pu3', 'la1', 'nuo4', 'bu4']",,nr,"['pu3', 'la1', 'nuo4', 'bu4']","['general', 'to pull', 'to consent', 'to announce']","['pu3', 'la1', 'nuo4', 'bu4']"
pranoti,,普拉诺蒂,,"['pu3', 'la1', 'nuo4', 'di4']",,nr,"['pu3', 'la1', 'nuo4', 'di4']","['general', 'to pull', 'to consent', 'stem (of fruit)']","['pu3', 'la1', 'nuo4', 'di4']"
pranoy,,pranoy,,"['p', 'r', 'a', 'n', 'o', 'y']",,nr,"['p', 'r', 'a', 'n', 'o', 'y']","[None, None, None, None, None, None]",['pranoy']
pranpratim,,pranpratim,,"['p', 'r', 'a', 'n', 'p', 'r', 'a', 't', 'i', 'm']",,nr,"['p', 'r', 'a', 'n', 'p', 'r', 'a', 't', 'i', 'm']","[None, None, None, None, None, None, None, None, None, None]",['pranpratim']
pranshi,,普兰西,,"['pu3', 'lan2', 'xi1']",,nr,"['pu3', 'lan2', 'xi1']","['general', 'surname Lan', 'the West']","['pu3', 'lan2', 'xi1']"
pranshu,,普朗斯,,"['pu3', 'lang3', 'si1']",,nr,"['pu3', 'lang3', 'si1']","['general', 'clear', 'Slovakia']","['pu3', 'lang3', 'si1']"
pranshul,,普兰斯,,"['pu3', 'lan2', 'si1']",,nr,"['pu3', 'lan2', 'si1']","['general', 'surname Lan', 'Slovakia']","['pu3', 'lan2', 'si1']"
pransu,,Pransu,,"['P', 'r', 'a', 'n', 's', 'u']",,nr,"['p', 'r', 'a', 'n', 's', 'u']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pransu']
pranay,,pranay,,"['p', 'r', 'a', 'n', 'a', 'y']",,nr,"['p', 'r', 'a', 'n', 'a', 'y']","[None, None, None, None, None, None]",['pranay']
pranava,,Pranava,,"['P', 'r', 'a', 'n', 'a', 'v', 'a']",,nr,"['p', 'r', 'a', 'n', 'a', 'v', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pranava']
prakruthi,,Prakruthi,,"['P', 'r', 'a', 'k', 'r', 'u', 't', 'h', 'i']",,nr,"['p', 'r', 'a', 'k', 'r', 'u', 't', 'h', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['prakruthi']
pranav,,普拉纳夫,,"['pu3', 'la1', 'na4', 'fu1']",,nr,"['pu3', 'la1', 'na4', 'fu1']","['general', 'to pull', 'surname Na', 'husband']","['pu3', 'la1', 'na4', 'fu1']"
prakruti,,prakruti,,"['p', 'r', 'a', 'k', 'r', 'u', 't', 'i']",,nr,"['p', 'r', 'a', 'k', 'r', 'u', 't', 'i']","[None, None, None, None, None, None, None, None]",['prakruti']
prakshi,,Prakshi,,"['P', 'r', 'a', 'k', 's', 'h', 'i']",,nr,"['p', 'r', 'a', 'k', 's', 'h', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prakshi']
pralay,,Pralay,,"['P', 'r', 'a', 'l', 'a', 'y']",,nr,"['p', 'r', 'a', 'l', 'a', 'y']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pralay']
pralhalad,,普拉哈拉德,,"['pu3', 'la1', 'ha1', 'la1', 'de2']",,nr,"['pu3', 'la1', 'ha1', 'la1', 'de2']","['general', 'to pull', '(interj.) ha!', 'to pull', 'Germany']","['pu3', 'la1', 'ha1', 'la1', 'de2']"
praloy,,普拉洛伊,,"['pu3', 'la1', 'luo4', 'yi1']",,nr,"['pu3', 'la1', 'luo4', 'yi1']","['general', 'to pull', 'surname Luo', 'surname Yi']","['pu3', 'la1', 'luo4', 'yi1']"
prama,,普拉玛,,"['pu3', 'la1', 'ma3']",,nr,"['pu3', 'la1', 'ma3']","['general', 'to pull', 'agate']","['pu3', 'la1', 'ma3']"
pramad,,pramad,,"['p', 'r', 'a', 'm', 'a', 'd']",,nr,"['p', 'r', 'a', 'm', 'a', 'd']","[None, None, None, None, None, None]",['pramad']
pramanick,,普拉曼克,,"['pu3', 'la1', 'man4', 'ke4']",,nr,"['pu3', 'la1', 'man4', 'ke4']","['general', 'to pull', 'handsome', 'to be able to']","['pu3', 'la1', 'man4', 'ke4']"
prambratra,,prambratra,,"['p', 'r', 'a', 'm', 'b', 'r', 'a', 't', 'r', 'a']",,nr,"['p', 'r', 'a', 'm', 'b', 'r', 'a', 't', 'r', 'a']","[None, None, None, None, None, None, None, None, None, None]",['prambratra']
pramila,,普拉米拉,,"['pu3', 'la1', 'mi3', 'la1']",,nr,"['pu3', 'la1', 'mi3', 'la1']","['general', 'to pull', 'surname Mi', 'to pull']","['pu3', 'la1', 'mi3', 'la1']"
pramit,,PRAMIT,,"['P', 'R', 'A', 'M', 'I', 'T']",,nr,"['p', 'R', 'a', 'M', 'I', 't']","['(slang) femme (lesbian stereotype)', None, '(slang) (Tw) to steal', None, None, '(slang) butch (lesbian stereotype)']",['pRaMIt']
pramita,,Pramita,,"['P', 'r', 'a', 'm', 'i', 't', 'a']",,nr,"['p', 'r', 'a', 'm', 'i', 't', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pramita']
pramiti,,普拉米蒂,,"['pu3', 'la1', 'mi3', 'di4']",,nr,"['pu3', 'la1', 'mi3', 'di4']","['general', 'to pull', 'surname Mi', 'stem (of fruit)']","['pu3', 'la1', 'mi3', 'di4']"
pramod,,普拉莫德,,"['pu3', 'la1', 'mo4', 'de2']",,nr,"['pu3', 'la1', 'mo4', 'de2']","['general', 'to pull', 'surname Mo', 'Germany']","['pu3', 'la1', 'mo4', 'de2']"
pramsu,,Pramsu,,"['P', 'r', 'a', 'm', 's', 'u']",,nr,"['p', 'r', 'a', 'm', 's', 'u']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pramsu']
pran,,普兰,,"['pu3', 'lan2']","['Burang county in Ngari prefecture, Tibet, Tibetan: Spu hreng rdzong']",nr,['pu3 lan2'],"['Burang county in Ngari prefecture, Tibet, Tibetan: Spu hreng rdzong']","['pu3', 'lan2']"
prana,,prana,,"['p', 'r', 'a', 'n', 'a']",,nr,"['p', 'r', 'a', 'n', 'a']","[None, None, None, None, None]",['prana']
pranab,,普拉纳布,,"['pu3', 'la1', 'na4', 'bu4']",,nr,"['pu3', 'la1', 'na4', 'bu4']","['general', 'to pull', 'surname Na', 'to announce']","['pu3', 'la1', 'na4', 'bu4']"
pranabendu,,pranabendu,,"['p', 'r', 'a', 'n', 'a', 'b', 'e', 'n', 'd', 'u']",,nr,"['p', 'r', 'a', 'n', 'a', 'b', 'e', 'n', 'd', 'u']","[None, None, None, None, None, None, None, None, None, None]",['pranabendu']
pranabesh,,pranabesh,,"['p', 'r', 'a', 'n', 'a', 'b', 'e', 's', 'h']",,nr,"['p', 'r', 'a', 'n', 'a', 'b', 'e', 's', 'h']","[None, None, None, None, None, None, None, None, None]",['pranabesh']
pranad,,普拉纳德,,"['pu3', 'la1', 'na4', 'de2']",,nr,"['pu3', 'la1', 'na4', 'de2']","['general', 'to pull', 'surname Na', 'Germany']","['pu3', 'la1', 'na4', 'de2']"
pranadeep,,pranadeep,,"['p', 'r', 'a', 'n', 'a', 'd', 'e', 'e', 'p']",,nr,"['p', 'r', 'a', 'n', 'a', 'd', 'e', 'e', 'p']","[None, None, None, None, None, None, None, None, None]",['pranadeep']
pranal,,pranal,,"['p', 'r', 'a', 'n', 'a', 'l']",,nr,"['p', 'r', 'a', 'n', 'a', 'l']","[None, None, None, None, None, None]",['pranal']
pranali,,pranali,,"['p', 'r', 'a', 'n', 'a', 'l', 'i']",,nr,"['p', 'r', 'a', 'n', 'a', 'l', 'i']","[None, None, None, None, None, None, None]",['pranali']
pranami,,pranami,,"['p', 'r', 'a', 'n', 'a', 'm', 'i']",,nr,"['p', 'r', 'a', 'n', 'a', 'm', 'i']","[None, None, None, None, None, None, None]",['pranami']
pranasakha,,Pranasakha,,"['P', 'r', 'a', 'n', 'a', 's', 'a', 'k', 'h', 'a']",,nr,"['p', 'r', 'a', 'n', 'a', 's', 'a', 'k', 'h', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None]",['pranasakha']
pranasis,,pranasis,,"['p', 'r', 'a', 'n', 'a', 's', 'i', 's']",,nr,"['p', 'r', 'a', 'n', 'a', 's', 'i', 's']","[None, None, None, None, None, None, None, None]",['pranasis']
prachetas,,prachetas,,"['p', 'r', 'a', 'c', 'h', 'e', 't', 'a', 's']",,nr,"['p', 'r', 'a', 'c', 'h', 'e', 't', 'a', 's']","[None, None, None, None, None, None, None, None, None]",['prachetas']
pracheta,,Pracheta,,"['P', 'r', 'a', 'c', 'h', 'e', 't', 'a']",,nr,"['p', 'r', 'a', 'c', 'h', 'e', 't', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pracheta']
prachet,,prachet,,"['p', 'r', 'a', 'c', 'h', 'e', 't']",,nr,"['p', 'r', 'a', 'c', 'h', 'e', 't']","[None, None, None, None, None, None, None]",['prachet']
piyasa,,皮亚萨,,"['pi2', 'ya4', 'sa4']",,nr,"['pi2', 'ya4', 'sa4']","['surname Pi', 'Asia', 'Bodhisattva']","['pi2', 'ya4', 'sa4']"
piyashi,,皮亚西,,"['pi2', 'ya4', 'xi1']",,nr,"['pi2', 'ya4', 'xi1']","['surname Pi', 'Asia', 'the West']","['pi2', 'ya4', 'xi1']"
piyasi,,皮亚西,,"['pi2', 'ya4', 'xi1']",,nr,"['pi2', 'ya4', 'xi1']","['surname Pi', 'Asia', 'the West']","['pi2', 'ya4', 'xi1']"
piyu,,piyu,,"['p', 'i', 'y', 'u']",,nr,"['p', 'i', 'y', 'u']","[None, None, None, None]",['piyu']
piyuli,,皮尤利,,"['pi2', 'you2', 'li4']",,nr,"['pi2', 'you2', 'li4']","['surname Pi', 'surname You', 'surname Li']","['pi2', 'you2', 'li4']"
piyush,,皮尤什,,"['pi2', 'you2', 'shi2']",,nr,"['pi2', 'you2', 'shen2']","['surname Pi', 'surname You', 'what']","['pi2', 'you2', 'shi2']"
piyushi,,piyushi,,"['p', 'i', 'y', 'u', 's', 'h', 'i']",,nr,"['p', 'i', 'y', 'u', 's', 'h', 'i']","[None, None, None, None, None, None, None]",['piyushi']
pola,,波拉,,"['bo1', 'la1']",,nr,"['bo1', 'la1']","['Poland', 'to pull']","['bo1', 'la1']"
polaksi,,波拉克西,,"['bo1', 'la1', 'ke4', 'xi1']",,nr,"['bo1', 'la1', 'ke4', 'xi1']","['Poland', 'to pull', 'to be able to', 'the West']","['bo1', 'la1', 'ke4', 'xi1']"
poli,,poli,,"['p', 'o', 'l', 'i']",,nr,"['p', 'o', 'l', 'i']","[None, None, None, None]",['poli']
pollavi,,Pollavi,,"['P', 'o', 'l', 'l', 'a', 'v', 'i']",,nr,"['p', 'o', 'l', 'l', 'a', 'v', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pollavi']
pollobi,,Pollobi,,"['P', 'o', 'l', 'l', 'o', 'b', 'i']",,nr,"['p', 'o', 'l', 'l', 'o', 'b', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pollobi']
pollovi,,帕拉维,,"['pa4', 'la1', 'wei2']",,nr,"['pa4', 'la1', 'wei2']","['to wrap', 'to pull', 'surname Wei']","['pa4', 'la1', 'wei2']"
polok,,polok,,"['p', 'o', 'l', 'o', 'k']",,nr,"['p', 'o', 'l', 'o', 'k']","[None, None, None, None, None]",['polok']
poltu,,poltu,,"['p', 'o', 'l', 't', 'u']",,nr,"['p', 'o', 'l', 't', 'u']","[None, None, None, None, None]",['poltu']
pomi,,波米,,"['bo1', 'mi3']",,nr,"['bo1', 'mi3']","['Poland', 'surname Mi']","['bo1', 'mi3']"
pompa,,庞巴,,"['pang2', 'ba1']",,nr,"['pang2', 'ba1']","['surname Pang', 'Ba state during Zhou dynasty (in east of modern Sichuan)']","['pang2', 'ba1']"
pompi,,庞皮,,"['pang2', 'pi2']",,nr,"['pang2', 'pi2']","['surname Pang', 'surname Pi']","['pang2', 'pi2']"
pompy,,蓬松,,"['peng2', 'song1']",['fluffy'],nr,['peng2 song1'],['fluffy'],"['peng2', 'song1']"
ponchali,,ponchali,,"['p', 'o', 'n', 'c', 'h', 'a', 'l', 'i']",,nr,"['p', 'o', 'n', 'c', 'h', 'a', 'l', 'i']","[None, None, None, None, None, None, None, None]",['ponchali']
ponchomi,,ponchomi,,"['p', 'o', 'n', 'c', 'h', 'o', 'm', 'i']",,nr,"['p', 'o', 'n', 'c', 'h', 'o', 'm', 'i']","[None, None, None, None, None, None, None, None]",['ponchomi']
ponkoj,,庞科,,"['pang2', 'ke1']",,nr,"['pang2', 'ke1']","['surname Pang', 'branch of study']","['pang2', 'ke1']"
ponmalar,,庞马拉,,"['pang2', 'ma3', 'la1']",,nr,"['pang2', 'ma3', 'la1']","['surname Pang', 'surname Ma', 'to pull']","['pang2', 'ma3', 'la1']"
ponmudi,,庞木,,"['pang2', 'mu4']",,nr,"['pang2', 'mu4']","['surname Pang', 'surname Mu']","['pang2', 'mu4']"
ponni,,庞尼,,"['pang2', 'ni2']",,nr,"['pang2', 'ni2']","['surname Pang', 'Buddhist nun']","['pang2', 'ni2']"
ponvel,,庞维尔,,"['pang2', 'wei2', 'er3']",,nr,"['pang2', 'wei2', 'er3']","['surname Pang', 'surname Wei', 'thus']","['pang2', 'wei2', 'er3']"
poojitha,,Poojitha,,"['P', 'o', 'o', 'j', 'i', 't', 'h', 'a']",,nr,"['p', 'o', 'o', 'j', 'i', 't', 'h', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['poojitha']
poonam,,Poonam,,"['P', 'o', 'o', 'n', 'a', 'm']",,nr,"['p', 'o', 'o', 'n', 'a', 'm']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['poonam']
piyash,,皮亚什,,"['pi2', 'ya4', 'shi2']",,nr,"['pi2', 'ya4', 'shen2']","['surname Pi', 'Asia', 'what']","['pi2', 'ya4', 'shi2']"
piyansu,,Piyansu,,"['P', 'i', 'y', 'a', 'n', 's', 'u']",,nr,"['p', 'i', 'y', 'a', 'n', 's', 'u']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['piyansu']
poornima,,Poornima,,"['P', 'o', 'o', 'r', 'n', 'i', 'm', 'a']",,nr,"['p', 'o', 'o', 'r', 'n', 'i', 'm', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['poornima']
piyanka,,Piyanka,,"['P', 'i', 'y', 'a', 'n', 'k', 'a']",,nr,"['p', 'i', 'y', 'a', 'n', 'k', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['piyanka']
pinaki,,Pinaki,,"['P', 'i', 'n', 'a', 'k', 'i']",,nr,"['p', 'i', 'n', 'a', 'k', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pinaki']
pinakin,,Pinakin,,"['P', 'i', 'n', 'a', 'k', 'i', 'n']",,nr,"['p', 'i', 'n', 'a', 'k', 'i', 'n']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pinakin']
pinakini,,Pinakini,,"['P', 'i', 'n', 'a', 'k', 'i', 'n', 'i']",,nr,"['p', 'i', 'n', 'a', 'k', 'i', 'n', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pinakini']
pinakpani,,Pinakpani,,"['P', 'i', 'n', 'a', 'k', 'p', 'a', 'n', 'i']",,nr,"['p', 'i', 'n', 'a', 'k', 'p', 'a', 'n', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['pinakpani']
pincky,,平克,,"['ping2', 'ke4']",,nr,"['ping2', 'ke4']","['surname Ping', 'to be able to']","['ping2', 'ke4']"
pingakshi,,Pingakshi,,"['P', 'i', 'n', 'g', 'a', 'k', 's', 'h', 'i']",,nr,"['p', 'i', 'n', 'g', 'a', 'k', 's', 'h', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['pingakshi']
pingal,,pingal,,"['p', 'i', 'n', 'g', 'a', 'l']",,nr,"['p', 'i', 'n', 'g', 'a', 'l']","[None, None, None, None, None, None]",['pingal']
pingla,,pingla,,"['p', 'i', 'n', 'g', 'l', 'a']",,nr,"['p', 'i', 'n', 'g', 'l', 'a']","[None, None, None, None, None, None]",['pingla']
pinkesh,,粉红色,,"['fen3', 'hong2', 'se4']",['pink'],n,['fen3 hong2 se4'],['pink'],"['fen3', 'hong2', 'se4']"
pinkey,,Pinkey,,"['P', 'i', 'n', 'k', 'e', 'y']",,nr,"['p', 'i', 'n', 'k', 'e', 'y']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pinkey']
pinki,,平克,,"['ping2', 'ke4']",,nr,"['ping2', 'ke4']","['surname Ping', 'to be able to']","['ping2', 'ke4']"
pinkki,,Pinkki,,"['P', 'i', 'n', 'k', 'k', 'i']",,nr,"['p', 'i', 'n', 'k', 'k', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pinkki']
pinky,,小指,,"['xiao3', 'zhi3']",['little finger'],nr,['xiao3 zhi3'],['little finger'],"['xiao3', 'zhi3']"
pipul,,pipul,,"['p', 'i', 'p', 'u', 'l']",,nr,"['p', 'i', 'p', 'u', 'l']","[None, None, None, None, None]",['pipul']
piraisoodan,,Piraisoodan,,"['P', 'i', 'r', 'a', 'i', 's', 'o', 'o', 'd', 'a', 'n']",,nr,"['p', 'i', 'r', 'a', 'i', 's', 'o', 'o', 'd', 'a', 'n']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None, None]",['piraisoodan']
pitam,,皮塔姆,,"['pi2', 'ta3', 'mu3']",,nr,"['pi2', 'ta3', 'mu3']","['surname Pi', 'pagoda', 'woman who looks after small children']","['pi2', 'ta3', 'mu3']"
pitambar,,Pitambar,,"['P', 'i', 't', 'a', 'm', 'b', 'a', 'r']",,nr,"['p', 'i', 't', 'a', 'm', 'b', 'a', 'r']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pitambar']
pitambara,,Pitambara,,"['P', 'i', 't', 'a', 'm', 'b', 'a', 'r', 'a']",,nr,"['p', 'i', 't', 'a', 'm', 'b', 'a', 'r', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['pitambara']
piu,,piu,,"['p', 'i', 'u']",,nr,"['p', 'i', 'u']","[None, None, None]",['piu']
piuli,,皮利,,"['pi2', 'li4']",,nr,"['pi2', 'li4']","['surname Pi', 'surname Li']","['pi2', 'li4']"
piush,,皮什,,"['pi2', 'shi2']",,nr,"['pi2', 'shen2']","['surname Pi', 'what']","['pi2', 'shi2']"
pival,,pival,,"['p', 'i', 'v', 'a', 'l']",,nr,"['p', 'i', 'v', 'a', 'l']","[None, None, None, None, None]",['pival']
pixy,,魉,,['liang3'],"['sprite', 'fairy']",nr,['liang3'],['sprite'],['liang3']
piya,,皮亚,,"['pi2', 'ya4']",,nr,"['pi2', 'ya4']","['surname Pi', 'Asia']","['pi2', 'ya4']"
piyal,,皮亚尔,,"['pi2', 'ya4', 'er3']",,nr,"['pi2', 'ya4', 'er3']","['surname Pi', 'Asia', 'thus']","['pi2', 'ya4', 'er3']"
piyalee,,皮亚里,,"['pi2', 'ya4', 'li3']",,f,"['pi2', 'ya4', 'li3']","['surname Pi', 'Asia', 'lining']","['pi2', 'ya4', 'li3']"
