en,zh_correct,zh_translate_tool1,zh_status_tool1,pinyin_trans_tool1,pinyin_meaning_tool1,g2pc_pos_tool1,g2pc_tones_tool1,g2pc_meaning_tool1,g2pm_tone_tool1
aleem,,Aleem,,"['A', 'l', 'e', 'e', 'm']",,nr,"['a', 'l', 'e', 'e', 'm']","['(slang) (Tw) to steal', None, None, None, None]",['aleem']
aleemah,,Aleemah,,"['A', 'l', 'e', 'e', 'm', 'a', 'h']",,nr,"['a', 'l', 'e', 'e', 'm', 'a', 'h']","['(slang) (Tw) to steal', None, None, None, None, None, None]",['aleemah']
aleena,,Aleena,,"['A', 'l', 'e', 'e', 'n', 'a']",,nr,"['a', 'l', 'e', 'e', 'n', 'a']","['(slang) (Tw) to steal', None, None, None, None, None]",['aleena']
aleesa,,aleesa,,"['a', 'l', 'e', 'e', 's', 'a']",,nr,"['a', 'l', 'e', 'e', 's', 'a']","[None, None, None, None, None, None]",['aleesa']
aleeza,,Aleeza,,"['A', 'l', 'e', 'e', 'z', 'a']",,nr,"['a', 'l', 'e', 'e', 'z', 'a']","['(slang) (Tw) to steal', None, None, None, None, None]",['aleeza']
alesha,,Alesha,,"['A', 'l', 'e', 's', 'h', 'a']",,nr,"['a', 'l', 'e', 's', 'h', 'a']","['(slang) (Tw) to steal', None, None, None, None, None]",['alesha']
aliah,,阿里亚,,"['a1', 'li3', 'ya4']",,nr,"['a1', 'li3', 'ya4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'lining', 'Asia']","['a1', 'li3', 'ya4']"
alika,,阿里卡,,"['a1', 'li3', 'qia3']",,nr,"['a1', 'li3', 'qia3']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'lining', 'to block']","['a1', 'li3', 'ka3']"
alima,,阿里玛,,"['a1', 'li3', 'ma3']",,nr,"['a1', 'li3', 'ma3']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'lining', 'agate']","['a1', 'li3', 'ma3']"
alina,,阿丽娜,,"['a1', 'li4', 'nuo2']",,nr,"['a1', 'li4', 'na4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'beautiful', '(phonetic na)']","['a1', 'li4', 'na4']"
alishaba,,阿里萨巴,,"['a1', 'li3', 'sa4', 'ba1']",,nr,"['a1', 'li3', 'sa4', 'ba1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'lining', 'Bodhisattva', 'Ba state during Zhou dynasty (in east of modern Sichuan)']","['a1', 'li3', 'sa4', 'ba1']"
amah,,amah,,"['a', 'm', 'a', 'h']",,nr,"['a', 'm', 'a', 'h']","[None, None, None, None]",['amah']
alishba,,Alishba,,"['A', 'l', 'i', 's', 'h', 'b', 'a']",,nr,"['a', 'l', 'i', 's', 'h', 'b', 'a']","['(slang) (Tw) to steal', None, None, None, None, None, None]",['alishba']
aliyah,,阿里亚,,"['a1', 'li3', 'ya4']",,nr,"['a1', 'li3', 'ya4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'lining', 'Asia']","['a1', 'li3', 'ya4']"
aliza,,艾丽莎,,"['ai4', 'li4', 'sha1']",,nr,"['ai4', 'li4', 'sha1']","['surname Ai', 'beautiful', 'katydid (family Tettigoniidae)']","['ai4', 'li4', 'sha1']"
alleyah,,巷,,['xiang4'],"['lane', 'alley']",n,['xiang4'],['lane'],['xiang4']
alma,,阿尔玛,,"['a1', 'er3', 'ma3']",,nr,"['a1', 'er3', 'ma3']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'thus', 'agate']","['a1', 'er3', 'ma3']"
alman,,阿尔曼,,"['a1', 'er3', 'man4']",,nr,"['a1', 'er3', 'man4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'thus', 'handsome']","['a1', 'er3', 'man4']"
almir,,阿尔米尔,,"['a1', 'er3', 'mi3', 'er3']",,nr,"['a1', 'er3', 'mi3', 'er3']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'thus', 'surname Mi', 'thus']","['a1', 'er3', 'mi3', 'er3']"
alraaz,,阿拉兹,,"['a1', 'la1', 'zi1']",,nr,"['a1', 'la1', 'zi1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'to pull', 'now']","['a1', 'la1', 'zi1']"
altaaf,,阿尔塔夫,,"['a1', 'er3', 'ta3', 'fu1']",,nr,"['a1', 'er3', 'ta3', 'fu1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'thus', 'pagoda', 'husband']","['a1', 'er3', 'ta3', 'fu1']"
alvina,,阿尔维纳,,"['a1', 'er3', 'wei2', 'na4']",,nr,"['a1', 'er3', 'wei2', 'na4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'thus', 'surname Wei', 'surname Na']","['a1', 'er3', 'wei2', 'na4']"
alzubra,,阿尔祖布拉,,"['a1', 'er3', 'zu3', 'bu4', 'la1']",,nr,"['a1', 'er3', 'zu3', 'bu4', 'la1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'thus', 'surname Zu', 'to announce', 'to pull']","['a1', 'er3', 'zu3', 'bu4', 'la1']"
amaar,,阿玛尔,,"['a1', 'ma3', 'er3']",,nr,"['a1', 'ma3', 'er3']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'agate', 'thus']","['a1', 'ma3', 'er3']"
amra,,阿姆拉,,"['a1', 'mu3', 'la1']",,nr,"['a1', 'mu3', 'la1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'woman who looks after small children', 'to pull']","['a1', 'mu3', 'la1']"
amrah,,阿姆拉,,"['a1', 'mu3', 'la1']",,nr,"['a1', 'mu3', 'la1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'woman who looks after small children', 'to pull']","['a1', 'mu3', 'la1']"
amreen,,艾姆林,,"['ai4', 'mu3', 'lin2']",,nr,"['ai4', 'mu3', 'lin2']","['surname Ai', 'woman who looks after small children', 'surname Lin']","['ai4', 'mu3', 'lin2']"
arfa,,阿法,,"['a1', 'fa3']",,nr,"['a1', 'fa3']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'France']","['a1', 'fa3']"
anum,,肛门,,"['gang1', 'men2']",['anus'],n,['gang1 men2'],['anus'],"['gang1', 'men2']"
anwara,,安瓦拉,,"['an1', 'wa3', 'la1']",,nr,"['an1', 'wa3', 'la1']","['surname An', 'roof tile', 'to pull']","['an1', 'wa3', 'la1']"
anzar,,安扎尔,,"['an1', 'zha1', 'er3']",,nr,"['an1', 'zha1', 'er3']","['surname An', 'to prick', 'thus']","['an1', 'zha1', 'er3']"
aqdas,,aqdas,,"['a', 'q', 'd', 'a', 's']",,nr,"['a', 'q', 'd', 'a', 's']","[None, None, None, None, None]",['aqdas']
aqeel,,aqeel,,"['a', 'q', 'e', 'e', 'l']",,nr,"['a', 'q', 'e', 'e', 'l']","[None, None, None, None, None]",['aqeel']
aqeela,,阿基拉,,"['a1', 'ji1', 'la1']",,nr,"['a1', 'ji1', 'la1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'base', 'to pull']","['a1', 'ji1', 'la1']"
aqeil,,aqeil,,"['a', 'q', 'e', 'i', 'l']",,nr,"['a', 'q', 'e', 'i', 'l']","[None, None, None, None, None]",['aqeil']
aqsa,,aqsa,,"['a', 'q', 's', 'a']",,nr,"['a', 'q', 's', 'a']","[None, None, None, None]",['aqsa']
ara,,阿拉,,"['a1', 'la1']","['(dialect) my', 'our', 'I', 'we', 'me', 'us']",nr,['a1 la1'],['Allah (Arabic name of God)'],"['a1', 'la1']"
arbaaz,,阿巴兹,,"['a1', 'ba1', 'zi1']",,nr,"['a1', 'ba1', 'zi1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'Ba state during Zhou dynasty (in east of modern Sichuan)', 'now']","['a1', 'ba1', 'zi1']"
arbab,,阿尔巴布,,"['a1', 'er3', 'ba1', 'bu4']",,nr,"['a1', 'er3', 'ba1', 'bu4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'thus', 'Ba state during Zhou dynasty (in east of modern Sichuan)', 'to announce']","['a1', 'er3', 'ba1', 'bu4']"
aresha,,Aresha,,"['A', 'r', 'e', 's', 'h', 'a']",,nr,"['a', 'r', 'e', 's', 'h', 'a']","['(slang) (Tw) to steal', None, None, None, None, None]",['aresha']
arfan,,阿凡,,"['a1', 'fan2']",,nr,"['a1', 'fan2']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'ordinary']","['a1', 'fan2']"
amtullah,,Amtullah,,"['A', 'm', 't', 'u', 'l', 'l', 'a', 'h']",,nr,"['a', 'm', 't', 'u', 'l', 'l', 'a', 'h']","['(slang) (Tw) to steal', None, None, None, None, None, None, None]",['amtullah']
arham,,阿勒姆,,"['a1', 'le4', 'mu3']",,nr,"['a1', 'le4', 'mu3']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'to rein in', 'woman who looks after small children']","['a1', 'le4', 'mu3']"
ariana,,阿丽亚娜,,"['a1', 'li4', 'ya4', 'nuo2']","['Ariane (name)', 'Ariane European space launch vehicle']",nr,['a1 li4 ya4 na4'],['Ariane (name)'],"['a1', 'li4', 'ya4', 'na4']"
arif,,Arif,,"['A', 'r', 'i', 'f']",,nr,"['a', 'r', 'i', 'f']","['(slang) (Tw) to steal', None, None, None]",['arif']
arij,,阿里,,"['a1', 'li3']","['Ali (proper name)', 'Imam Ali ibn Abu Talib (c. 600-661), cousin, aid and son-in-law of the Prophet Mohammed 穆罕默德, the fourth Caliph 哈里發|哈里发 of Islam, reigned 656-661, and the first Imam 伊瑪目|伊玛目 of Shia Islam', ""Ngari prefecture in Tibet, Tibetan: Mnga' ris""]",nr,['a1 li3'],['Ali (proper name)'],"['a1', 'li3']"
arish,,纠缠,,"['jiu1', 'chan2']","['to be in a tangle', 'to nag']",v,['jiu1 chan2'],['to be in a tangle'],"['jiu1', 'chan2']"
arisha,,阿丽莎,,"['a1', 'li4', 'sha1']",,nr,"['a1', 'li4', 'sha1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'beautiful', 'katydid (family Tettigoniidae)']","['a1', 'li4', 'sha1']"
arissa,,阿里莎,,"['a1', 'li3', 'sha1']",,nr,"['a1', 'li3', 'sha1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'lining', 'katydid (family Tettigoniidae)']","['a1', 'li3', 'sha1']"
arjumand,,arjumand,,"['a', 'r', 'j', 'u', 'm', 'a', 'n', 'd']",,nr,"['a', 'r', 'j', 'u', 'm', 'a', 'n', 'd']","[None, None, None, None, None, None, None, None]",['arjumand']
armaan,,阿玛,,"['a1', 'ma3']",,nr,"['a1', 'ma3']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'agate']","['a1', 'ma3']"
arman,,阿曼,,"['a1', 'man4']",['Oman'],nr,['a1 man4'],['Oman'],"['a1', 'man4']"
aroosa,,阿鲁萨,,"['a1', 'lu3', 'sa4']",,nr,"['a1', 'lu3', 'sa4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'surname Lu', 'Bodhisattva']","['a1', 'lu3', 'sa4']"
aroush,,阿鲁斯,,"['a1', 'lu3', 'si1']",,nr,"['a1', 'lu3', 'si1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'surname Lu', 'Slovakia']","['a1', 'lu3', 'si1']"
antarah,,安塔拉,,"['an1', 'ta3', 'la1']",,nr,"['an1', 'ta3', 'la1']","['surname An', 'pagoda', 'to pull']","['an1', 'ta3', 'la1']"
ansar,,安萨尔,,"['an1', 'sa4', 'er3']",,nr,"['an1', 'sa4', 'er3']","['surname An', 'Bodhisattva', 'thus']","['an1', 'sa4', 'er3']"
anousha,,阿努沙,,"['a1', 'nu3', 'sha1']",,nr,"['a1', 'nu3', 'sha1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'to exert', 'surname Sha']","['a1', 'nu3', 'sha1']"
anniyah,,安妮,,"['an1', 'ni1']",['Annie (name)'],nr,['an1 ni1'],['Annie (name)'],"['an1', 'ni1']"
ana,,安娜,,"['an1', 'nuo2']",['Anna (name)'],nr,['an1 na4'],['Anna (name)'],"['an1', 'na4']"
anaan,,安娜,,"['an1', 'nuo2']",['Anna (name)'],nr,['an1 na4'],['Anna (name)'],"['an1', 'na4']"
anah,,anah,,"['a', 'n', 'a', 'h']",,nr,"['a', 'n', 'a', 'h']","[None, None, None, None]",['anah']
anam,,阿南,,"['a1', 'nan2']",,nr,"['a1', 'nan2']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'surname Nan']","['a1', 'nan2']"
anan,,阿南,,"['a1', 'nan2']",,nr,"['a1', 'nan2']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'surname Nan']","['a1', 'nan2']"
anasah,,阿纳萨,,"['a1', 'na4', 'sa4']",,nr,"['a1', 'na4', 'sa4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'surname Na', 'Bodhisattva']","['a1', 'na4', 'sa4']"
anaum,,Anaum,,"['A', 'n', 'a', 'u', 'm']",,nr,"['a', 'n', 'a', 'u', 'm']","['(slang) (Tw) to steal', None, None, None, None]",['anaum']
andaleeb,,安达利布,,"['an1', 'da2', 'li4', 'bu4']",,nr,"['an1 da2', 'li4', 'bu4']","['', 'surname Li', 'to announce']","['an1', 'da2', 'li4', 'bu4']"
andalib,,安迪利,,"['an1', 'di2', 'li4']",,nr,"['an1', 'di2', 'li4']","['surname An', 'to enlighten', 'surname Li']","['an1', 'di2', 'li4']"
andlib,,安利布,,"['an1', 'li4', 'bu4']",,nr,"['an1', 'li4', 'bu4']","['surname An', 'surname Li', 'to announce']","['an1', 'li4', 'bu4']"
aneeq,,Aneeq,,"['A', 'n', 'e', 'e', 'q']",,nr,"['a', 'n', 'e', 'e', 'q']","['(slang) (Tw) to steal', None, None, None, None]",['aneeq']
aneeqa,,aneeqa,,"['a', 'n', 'e', 'e', 'q', 'a']",,nr,"['a', 'n', 'e', 'e', 'q', 'a']","[None, None, None, None, None, None]",['aneeqa']
aneezah,,Aneezah,,"['A', 'n', 'e', 'e', 'z', 'a', 'h']",,nr,"['a', 'n', 'e', 'e', 'z', 'a', 'h']","['(slang) (Tw) to steal', None, None, None, None, None, None]",['aneezah']
angbin,,Angbin,,"['A', 'n', 'g', 'b', 'i', 'n']",,nr,"['a', 'n', 'g', 'b', 'i', 'n']","['(slang) (Tw) to steal', None, None, None, None, None]",['angbin']
anida,,阿尼达,,"['a1', 'ni2', 'da2']",,nr,"['a1', 'ni2', 'da2']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'Buddhist nun', 'surname Da']","['a1', 'ni2', 'da2']"
anika,,Anika,,"['A', 'n', 'i', 'k', 'a']",,nr,"['a', 'n', 'i', 'k', 'a']","['(slang) (Tw) to steal', None, None, None, None]",['anika']
anila,,阿尼拉,,"['a1', 'ni2', 'la1']",,nr,"['a1', 'ni2', 'la1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'Buddhist nun', 'to pull']","['a1', 'ni2', 'la1']"
aniq,,aniq,,"['a', 'n', 'i', 'q']",,nr,"['a', 'n', 'i', 'q']","[None, None, None, None]",['aniq']
anis,,Anis,,"['A', 'n', 'i', 's']",,nr,"['a', 'n', 'i', 's']","['(slang) (Tw) to steal', None, None, None]",['anis']
anisa,,Anisa,,"['A', 'n', 'i', 's', 'a']",,nr,"['a', 'n', 'i', 's', 'a']","['(slang) (Tw) to steal', None, None, None, None]",['anisa']
anisah,,Anisah,,"['A', 'n', 'i', 's', 'a', 'h']",,nr,"['a', 'n', 'i', 's', 'a', 'h']","['(slang) (Tw) to steal', None, None, None, None, None]",['anisah']
anisha,,阿尼莎,,"['a1', 'ni2', 'sha1']",,nr,"['a1', 'ni2', 'sha1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'Buddhist nun', 'katydid (family Tettigoniidae)']","['a1', 'ni2', 'sha1']"
anja,,安雅,,"['an1', 'ya3']",,nr,"['an1', 'ya3']","['surname An', 'elegant']","['an1', 'ya3']"
anjam,,安杰姆,,"['an1', 'jie2', 'mu3']",,nr,"['an1', 'jie2', 'mu3']","['surname An', 'hero', 'woman who looks after small children']","['an1', 'jie2', 'mu3']"
annam,,安南,,"['an1', 'nan2']","['Annam (Tang Dynasty protectorate located in what is now northern Vietnam)', 'Annam (autonomous kingdom located in what is now northern Vietnam, 10th-15th century)', 'Annam (central part of Vietnam during the French colonial period)', 'old name for Vietnam', 'Annan district of Tainan City 臺南市|台南市[Tai2 nan2 shi4], Taiwan', 'Kofi Annan (1938-), UN secretary-general 1997-2007']",nr,['an1 nan2'],['Annam (Tang Dynasty protectorate located in what is now northern Vietnam)'],"['an1', 'nan2']"
alaa udeen,,Alaa Udeen,,"['A', 'l', 'a', 'a', '', '', 'U', 'd', 'e', 'e', 'n']",,nr,"['a', 'l', 'a', 'a', 'U', 'd', 'e', 'e', 'n']","['(slang) (Tw) to steal', None, None, None, None, None, None, None, None]",['alaa Udeen']
ala',,翼',,"['yi4', ""'""]",,nr,"['yi4', ""'""]","['surname Yi', None]","['yi4', ""'""]"
aboo taalib,,Aboo Taalib,,"['A', 'b', 'o', 'o', '', '', 'T', 'a', 'a', 'l', 'i', 'b']",,nr,"['a', 'b', 'o', 'o', 't', 'a', 'a', 'l', 'i', 'b']","['(slang) (Tw) to steal', None, None, None, '(slang) butch (lesbian stereotype)', None, None, None, None, None]",['aboo taalib']
affan,,阿凡,,"['a1', 'fan2']",,nr,"['a1', 'fan2']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'ordinary']","['a1', 'fan2']"
adila,,阿迪拉,,"['a1', 'di2', 'la1']",,nr,"['a1', 'di2', 'la1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'to enlighten', 'to pull']","['a1', 'di2', 'la1']"
adiy,,阿迪,,"['a1', 'di2']",,nr,"['a1', 'di2']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'to enlighten']","['a1', 'di2']"
adl,,ADL,,"['A', 'D', 'L']",,nr,"['a', 'D', 'L']","['(slang) (Tw) to steal', None, None]",['aDL']
adla,,阿德拉,,"['a1', 'de2', 'la1']",,nr,"['a1', 'de2', 'la1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'Germany', 'to pull']","['a1', 'de2', 'la1']"
adnaan,,adnaan,,"['a', 'd', 'n', 'a', 'a', 'n']",,nr,"['a', 'd', 'n', 'a', 'a', 'n']","[None, None, None, None, None, None]",['adnaan']
aduz zahir,,阿杜兹·扎希尔（Aduz Zahir）,,"['a1', 'du4', 'zi1', '·', 'zha1', 'xi1', 'er3', '（', 'A', 'd', 'u', 'z', '', '', 'Z', 'a', 'h', 'i', 'r', '）']",,w,"['a1', 'du4', 'zi1', '·', 'zha1', 'xi1', 'er3', '（', 'a', 'd', 'u', 'z', 'Z', 'a', 'h', 'i', 'r', '）']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'surname Du', 'now', None, 'to prick', 'to hope', 'thus', None, '(slang) (Tw) to steal', None, None, None, None, None, None, None, None, None]","['a1', 'du4', 'zi1', '·', 'zha1', 'xi1', 'er3', '（aduz Zahir）']"
adyan,,阿迪安,,"['a1', 'di2', 'an1']",,nr,"['a1', 'di2', 'an1']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'to enlighten', 'surname An']","['a1', 'di2', 'an1']"
afdhaal,,afdhaal,,"['a', 'f', 'd', 'h', 'a', 'a', 'l']",,nr,"['a', 'f', 'd', 'h', 'a', 'a', 'l']","[None, None, None, None, None, None, None]",['afdhaal']
afdhal,,afdhal,,"['a', 'f', 'd', 'h', 'a', 'l']",,nr,"['a', 'f', 'd', 'h', 'a', 'l']","[None, None, None, None, None, None]",['afdhal']
afeefa,,afeefa,,"['a', 'f', 'e', 'e', 'f', 'a']",,nr,"['a', 'f', 'e', 'e', 'f', 'a']","[None, None, None, None, None, None]",['afeefa']
afeefah,,afeefah,,"['a', 'f', 'e', 'e', 'f', 'a', 'h']",,nr,"['a', 'f', 'e', 'e', 'f', 'a', 'h']","[None, None, None, None, None, None, None]",['afeefah']
afeerah,,阿菲埃拉（Afeerah）,,"['a1', 'fei1', 'ai1', 'la1', '（', 'A', 'f', 'e', 'e', 'r', 'a', 'h', '）']",,w,"['a1', 'fei1', 'ai1', 'la1', '（', 'a', 'f', 'e', 'e', 'r', 'a', 'h', '）']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'luxuriant (plant growth)', 'dust', 'to pull', None, '(slang) (Tw) to steal', None, None, None, None, None, None, None]","['a1', 'fei1', 'ai1', 'la1', '（afeerah）']"
afham,,阿汉,,"['a1', 'han4']",,nr,"['a1', 'han4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'Han ethnic group']","['a1', 'han4']"
adib,,阿迪布,,"['a1', 'di2', 'bu4']",,nr,"['a1', 'di2', 'bu4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'to enlighten', 'to announce']","['a1', 'di2', 'bu4']"
afia,,亚洲,,"['ya4', 'zhou1']","['Asia', 'abbr. for 亞細亞洲|亚细亚洲[Ya4 xi4 ya4 Zhou1]']",ns,['ya4 zhou1'],['Asia'],"['ya4', 'zhou1']"
afif,,AFIF,,"['A', 'F', 'I', 'F']",,nr,"['a', 'F', 'I', 'F']","['(slang) (Tw) to steal', None, None, None]",['aFIF']
afifa,,Afifa,,"['A', 'f', 'i', 'f', 'a']",,nr,"['a', 'f', 'i', 'f', 'a']","['(slang) (Tw) to steal', None, None, None, None]",['afifa']
afifah,,阿菲法,,"['a1', 'fei1', 'fa3']",,nr,"['a1', 'fei1', 'fa3']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'luxuriant (plant growth)', 'France']","['a1', 'fei1', 'fa3']"
afiq,,Afiq,,"['A', 'f', 'i', 'q']",,nr,"['a', 'f', 'i', 'q']","['(slang) (Tw) to steal', None, None, None]",['afiq']
afiyah,,阿菲亚,,"['a1', 'fei1', 'ya4']",,nr,"['a1', 'fei1', 'ya4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'luxuriant (plant growth)', 'Asia']","['a1', 'fei1', 'ya4']"
afizah,,阿菲萨,,"['a1', 'fei1', 'sa4']",,nr,"['a1', 'fei1', 'sa4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'luxuriant (plant growth)', 'Bodhisattva']","['a1', 'fei1', 'sa4']"
afra,,afra,,"['a', 'f', 'r', 'a']",,nr,"['a', 'f', 'r', 'a']","[None, None, None, None]",['afra']
afraz,,Afraz,,"['A', 'f', 'r', 'a', 'z']",,nr,"['a', 'f', 'r', 'a', 'z']","['(slang) (Tw) to steal', None, None, None, None]",['afraz']
afreen,,afreen,,"['a', 'f', 'r', 'e', 'e', 'n']",,nr,"['a', 'f', 'r', 'e', 'e', 'n']","[None, None, None, None, None, None]",['afreen']
afroza,,阿拉克萨,,"['a1', 'la1', 'ke4', 'sa4']",,nr,"['a1', 'la1', 'ke4', 'sa4']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'to pull', 'to be able to', 'Bodhisattva']","['a1', 'la1', 'ke4', 'sa4']"
afroze,,亚洲,,"['ya4', 'zhou1']","['Asia', 'abbr. for 亞細亞洲|亚细亚洲[Ya4 xi4 ya4 Zhou1]']",ns,['ya4 zhou1'],['Asia'],"['ya4', 'zhou1']"
adil,,阿迪尔,,"['a1', 'di2', 'er3']",,nr,"['a1', 'di2', 'er3']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'to enlighten', 'thus']","['a1', 'di2', 'er3']"
adheem,,Adheem,,"['A', 'd', 'h', 'e', 'e', 'm']",,nr,"['a', 'd', 'h', 'e', 'e', 'm']","['(slang) (Tw) to steal', None, None, None, None, None]",['adheem']
al-kareem,,al-kareem,,"['a', 'l', '-', 'k', 'a', 'r', 'e', 'e', 'm']",,nr,"['a', 'l', '-', 'k', 'a', 'r', 'e', 'e', 'm']","[None, None, None, None, None, None, None, None, None]",['al-kareem']
abyad,,阿比亚德,,"['a1', 'bi3', 'ya4', 'de2']",,nr,"['a1', 'bi3', 'ya4', 'de2']","['prefix used before monosyllabic names, kinship terms etc to indicate familiarity', 'Belgium', 'Asia', 'Germany']","['a1', 'bi3', 'ya4', 'de2']"
